;Arpes occ;Arpes tot
-6.103125;0.0000525045458576765;0.0000525725397686011
-6.10078125;0.0000536968787636269;0.0000537693120585973
-6.0984375;0.0000549121851153758;0.000054989232348379
-6.09609375;0.0000561508422527755;0.0000562326757241881
-6.09375;0.0000574132337743606;0.0000575000234387603
-6.09140625;0.0000586997496561464;0.0000587916630291103
-6.0890625;0.0000600107863732837;0.000060107988439923
-6.08671875;0.0000613467470245752;0.0000614494001495922
-6.084375;0.0000627080414572267;0.0000628163052950967
-6.08203125;0.0000640950863981623;0.0000642091178069132
-6.0796875;0.0000655083055825633;0.0000656282585367369
-6.07734375;0.0000669481298879828;0.0000670741553947283
-6.075;0.0000684149974676372;0.0000685472434832088
-6.07265625;0.000069909353889957;0.0000700479652386533
-6.0703125;0.0000714316522780314;0.0000715767705717714
-6.06796875;0.0000729823534505043;0.0000731341170112901
-6.065625;0.0000745619260663481;0.0000747204698487892
-6.06328125;0.000076170846772738;0.0000763363022905326
-6.0609375;0.0000778096003531803;0.0000779820956046294
-6.05859375;0.0000794786798801625;0.0000796583392780983
-6.05625;0.0000811785868677701;0.0000813655311698092
-6.05390625;0.0000829098314295685;0.0000831041776703674
-6.0515625;0.0000846729324379782;0.0000848747938643974
-6.04921875;0.0000864684176852465;0.0000866779036925117
-6.046875;0.000088296824047732;0.0000885140401183313
-6.04453125;0.0000901586976520773;0.0000903837452948875
-6.0421875;0.0000920545940459833;0.0000922875707404197
-6.03984375;0.0000939850783705564;0.0000942260775111238
-6.0375;0.0000959507255324156;0.0000961998363741262
-6.03515625;0.0000979521203839265;0.0000982094279928169
-6.0328125;0.0000999898579027036;0.000100255443106564
-6.03046875;0.000102064543374009;0.00010233848271617
-6.028125;0.000104176792576707;0.000104459158271405
-6.02578125;0.000106327231970407;0.000106618091860326
-6.0234375;0.000108516498889703;0.000108815916407216
-6.02109375;0.00011074524173607;0.000111053275864703
-6.01875;0.000113014120175974;0.000113330825416551
-6.01640625;0.000115323805339439;0.000115649231676557
-6.0140625;0.000117674980024562;0.000118009172896863
-6.01171875;0.000120068338903482;0.000120411339175185
-6.009375;0.000122504588729798;0.000122856432665949
-6.00703125;0.000124984448550575;0.000125345167793385
-6.0046875;0.000127508649922934;0.000127878271472247
-6.00234375;0.000130077937130443;0.000130456483323619
-6;0.000132693067405308;0.000133080555903968
-5.99765625;0.000135354811150602;0.000135751254925515
-5.9953125;0.000138063952170105;0.000138469359491883
-5.99296875;0.000140821287897795;0.000141235662328286
-5.990625;0.000143627629631456;0.000144050970018471
-5.98828125;0.000146483802769788;0.000146916103243808
-5.9859375;0.000149390647051601;0.000149831897024288
-5.98359375;0.000152349016801184;0.000152799200968417
-5.98125;0.000155359781174958;0.000155818879521707
-5.97890625;0.000158423824409126;0.000158891812214542
-5.9765625;0.000161542046076228;0.000162018893925069
-5.97421875;0.000164715361340958;0.000165201035134553
-5.971875;0.000167944701220324;0.000168439162191851
-5.96953125;0.000171231012847452;0.000171734217578828
-5.9671875;0.000174575259737885;0.000175087160178235
-5.96484375;0.000177978422062728;0.000178498965552059
-5.9625;0.000181441496920996;0.000181970626213303
-5.96015625;0.000184965498618372;0.000185503151909552
-5.9578125;0.000188551458947323;0.000189097569904268
-5.95546875;0.000192200427473439;0.000192754925266289
-5.953125;0.000195913471824306;0.00019647628116017
-5.95078125;0.000199691677980363;0.00020026271914079
-5.9484375;0.000203536150571099;0.000204115339450484
-5.94609375;0.000207448013176051;0.000208035261324253
-5.94375;0.000211428408626815;0.00021202362329129
-5.94140625;0.000215478499315059;0.000216081583489
-5.9390625;0.000219599467501998;0.00022021031997136
-5.93671875;0.000223792515634709;0.000224411031029572
-5.934375;0.000228058866664229;0.000228684935512461
-5.93203125;0.000232399764367502;0.000233033273149422
-5.9296875;0.000236816473673582;0.0002374573048802
-5.92734375;0.000241310280993508;0.000241958313184805
-5.925;0.000245882494555149;0.000246537602422996
-5.92265625;0.000250534444741352;0.000251196499174097
-5.9203125;0.00025526748442982;0.000255936352576505
-5.91796875;0.000260082989341202;0.00026075853468119
-5.915625;0.000264982358388378;0.000265664440801079
-5.91328125;0.0002699670140303;0.000270655489867701
-5.9109375;0.000275038402629279;0.000275733124789756
-5.90859375;0.000280197994813149;0.000280898812816422
-5.90625;0.00028544728584261;0.000286154045909446
-5.90390625;0.00029078779598003;0.000291500341110111
-5.9015625;0.000296221070864711;0.000296939240919365
-5.89921875;0.00030174868188999;0.000302472313674932
-5.896875;0.000307372226587072;0.000308101153937669
-5.89453125;0.000313093329012134;0.000313827382879205
-5.8921875;0.000318913640135797;0.000319652648674616
-5.88984375;0.000324834838238679;0.000325578626898383
-5.8875;0.000330858629311904;0.000331607020926997
-5.88515625;0.000336986747459541;0.000337739562341937
-5.8828125;0.000343220955307211;0.000343978011341538
-5.88046875;0.000349563044412957;0.000350324157150596
-5.878125;0.000356014835684887;0.000356779818442458
-5.87578125;0.000362578179801912;0.000363346843758449
-5.8734375;0.000369254957638178;0.000370027111935068
-5.87109375;0.000376047080692261;0.000376822532533926
-5.86875;0.000382956491520464;0.000383735046274883
-5.86640625;0.000389985164175813;0.000390766625477552
-5.8640625;0.000397135104650165;0.000397919274506236
-5.86171875;0.00040440835131961;0.000405195030210855
-5.859375;0.000411806975396582;0.000412595962385713
-5.85703125;0.000419333081385547;0.000420124174222717
-5.8546875;0.00042698880754191;0.000427781802772309
-5.85234375;0.00043477632633618;0.000435571019408261
-5.85;0.000442697844922137;0.000443494030294791
-5.84765625;0.000450755605611027;0.000451553076864983
-5.8453125;0.000458951886347602;0.00045975043629295
-5.84296875;0.000467289001192567;0.000468088421981194
-5.840625;0.000475769300807361;0.000476569384042579
-5.83828125;0.000484395172945417;0.000485195709793741
-5.8359375;0.000493169042948275;0.000493969824250222
-5.83359375;0.000502093374242176;0.000502894190624936
-5.83125;0.000511170668842643;0.000511971310831161
-5.82890625;0.000520403467863565;0.000521203725993556
-5.8265625;0.00052979435202816;0.000530594016957083
-5.82421875;0.000539345942186389;0.000540144804807177
-5.821875;0.000549060899835014;0.000549858751386756
-5.81953125;0.000558941927643933;0.000559738559825249
-5.8171875;0.000568991769986085;0.000569786975066517
-5.81484375;0.000579213213471068;0.000580006784403056
-5.8125;0.000589609087482969;0.000590400818013872
-5.81015625;0.000600182264723469;0.000600971949505109
-5.8078125;0.000610935661759267;0.000611723096459302
-5.80546875;0.000621872239573255;0.000622657220987273
-5.803125;0.000632995004118807;0.000633777330277295
-5.80078125;0.00064430700688085;0.000645086477160204
-5.7984375;0.000655811345439346;0.000656587760670496
-5.79609375;0.000667511164037814;0.00066828432661334
-5.79375;0.00067940965415455;0.000680179368136902
-5.79140625;0.000691510055079522;0.000692276126305915
-5.7890625;0.000703815654495872;0.000704577890685324
-5.78671875;0.000716329789063694;0.000717087999920215
-5.784375;0.000729055845009042;0.000729809842326083
-5.78203125;0.000741997258716149;0.000742746856479271
-5.7796875;0.000755157517324483;0.000755902531812691
-5.77734375;0.000768540159331197;0.000769280409216927
-5.775;0.000782148775192988;0.000782884081641923
-5.77265625;0.000795987007935843;0.00079671719470434
-5.7703125;0.000810058553768505;0.000810783447300722
-5.76796875;0.00082436716269752;0.000825086592219594
-5.765625;0.000838916639148226;0.000839630436763507
-5.76328125;0.000853710842586916;0.000854418843366901
-5.7609375;0.000868753688150196;0.00086945573022674
-5.75859375;0.000884049147275672;0.000884745071929615
-5.75625;0.000899601248336241;0.000900290900085173
-5.75390625;0.000915414077278598;0.000916097303963916
-5.7515625;0.000931491778264561;0.000932168431133799
-5.74921875;0.000947838554317517;0.000948508488107786
-5.746875;0.000964458667970504;0.000965121740990841
-5.74453125;0.000981356441917553;0.000982012516124999
-5.7421875;0.000998536259669594;0.000999185200748728
-5.73984375;0.00101600256621323;0.00101664424365033
-5.7375;0.0010337598686723;0.0010343941558284
-5.73515625;0.00105181273697148;0.00105243951115442
-5.7328125;0.00107016580450511;0.00107078494703707
-5.73046875;0.00108882376880815;0.00108943516509428
-5.728125;0.00110779139222893;0.00110839493182079
-5.72578125;0.00112707350260631;0.00112766907926568
-5.7234375;0.00114667499394786;0.00114726250570682
-5.72109375;0.00116660082711207;0.0011671801763316
-5.71875;0.00118685603049436;0.00118742712391987
-5.71640625;0.00120744570071115;0.00120800844952677
-5.7140625;0.00122837500329044;0.00122892932317
-5.71171875;0.0012496491733642;0.0012501949845209
-5.709375;0.0012712735163615;0.00127181074359334
-5.70703125;0.0012932534087042;0.00129378198143948
-5.7046875;0.00131559429850572;0.0013161141508439
-5.70234375;0.00133830170627052;0.00133881277702236
-5.7;0.0013613812255966;0.00136188345832054
-5.69765625;0.00138483852387928;0.00138533186691606
-5.6953125;0.0014086793430154;0.00140916374952016
-5.69296875;0.00143290950011158;0.00143338492808217
-5.690625;0.00145753488819236;0.00145800130049582
-5.68828125;0.00148256147690963;0.00148301884130883
-5.6859375;0.00150799531325418;0.00150844360242581
-5.68359375;0.00153384252226641;0.00153428171382235
-5.68125;0.00156010930775203;0.00156053938425495
-5.67890625;0.00158680195299436;0.00158722290197133
-5.6765625;0.00161392682146872;0.00161433863542273
-5.67421875;0.00164149035756023;0.00164189303397715
-5.671875;0.00166949908727756;0.00166989262863349
-5.66953125;0.00169795961897091;0.00169834403273381
-5.6671875;0.00172687864404831;0.00172725394267881
-5.66484375;0.00175626293769251;0.0017566291386423
-5.6625;0.00178611935957737;0.00178647648528371
-5.66015625;0.00181645485458681;0.00181680293246448
-5.6578125;0.00184727645352854;0.00184761551595987
-5.65546875;0.00187859127385246;0.00187892135817466
-5.653125;0.00191040652036519;0.00191072766885424
-5.65078125;0.00194272948594595;0.00194304174579815
-5.6484375;0.00197556755225965;0.00197587097557106
-5.64609375;0.00200892819047119;0.00200922283421343
-5.64375;0.00204281896195625;0.0020431048879512
-5.64140625;0.00207724751901329;0.00207752479390337
-5.6390625;0.00211222160557253;0.00211249030078994
-5.63671875;0.00214774905790263;0.00214800924963536
-5.634375;0.00218383780531813;0.00218408957447222
-5.63203125;0.00222049587088257;0.00222073930304294
-5.6296875;0.00225773137211072;0.00225796655750187
-5.62734375;0.00229555252166812;0.0022957795551067
-5.625;0.00233396762806743;0.00233418660891746
-5.62265625;0.00237298509636478;0.00237319612848815
-5.6203125;0.00241261342885032;0.00241281662055459
-5.61796875;0.00245286122573635;0.0024530566897215
-5.615625;0.00249373718584486;0.00249392503914574
-5.61328125;0.00253525010728812;0.0025354304712167
-5.6109375;0.00257740888814814;0.00257758188823109
-5.60859375;0.00262022252715147;0.00262038829306756
-5.60625;0.00266370012434079;0.00266385878985521
-5.60390625;0.00270785088174047;0.00270800258463608
-5.6015625;0.00275268410402174;0.00275282898602966
-5.59921875;0.00279820919915817;0.00279834740588443
-5.596875;0.00284443567908104;0.00284456735993304
-5.59453125;0.00289137316032666;0.00289149846843598
-5.5921875;0.00293903136468104;0.0029391504568246
-5.58984375;0.0029874201198168;0.00298753315633645
-5.5875;0.0030365493599267;0.00303665650464584
-5.58515625;0.00308642912634956;0.00308653054648962
-5.5828125;0.00313706956819195;0.00313716543428503
-5.58046875;0.00318848094294253;0.00318857142874336
-5.578125;0.00324067361707983;0.00324075889947612
-5.57578125;0.00329365806667481;0.0032937383255941
-5.5734375;0.0033474448779852;0.00334752029630087
-5.57109375;0.00340204474804314;0.00340211551148187
-5.56875;0.00345746848523589;0.00345753478227726
-5.56640625;0.00351372700987797;0.00351378903165817
-5.5640625;0.00357083135477717;0.0035708892949886
-5.56171875;0.00362879266579155;0.00362884672058118
-5.559375;0.00368762220237734;0.00368767257024439
-5.55703125;0.00374733133813086;0.00374737821982147
-5.5546875;0.00380793156131881;0.00380797515972149
-5.55234375;0.00386943447540192;0.00386947499544026
-5.55;0.00393185179954782;0.00393188944807289
-5.54765625;0.00399519536913564;0.00399523035481705
-5.5453125;0.00405947713624958;0.00405950966946527
-5.54296875;0.00412470917016471;0.00412473946288979
-5.540625;0.0041909036578195;0.00419093192351388
-5.53828125;0.0042580729042806;0.00425809935777666
-5.5359375;0.00432622933319567;0.00432625419058429
-5.53359375;0.00439538548723569;0.00439540896575083
-5.53125;0.00446555402852483;0.00446557634642952
-5.52890625;0.00453674773906146;0.00453676911553044
-5.5265625;0.00460897952112396;0.00460900017612855
-5.52421875;0.00468226239766753;0.00468228255185779
-5.521875;0.00475660951270733;0.00475662938729453
-5.51953125;0.00483203413168852;0.00483205394832827
-5.5171875;0.00490854964184543;0.00490856962251762
-5.51484375;0.0049861695525457;0.00498618991943621
-5.5125;0.00506490749562185;0.00506492847100593
-5.51015625;0.00514477722568969;0.00514479903180996
-5.5078125;0.00522579262045158;0.00522581547940116
-5.50546875;0.005307967680987;0.00530799181459014
-5.503125;0.00539131653202816;0.00539134216172028
-5.50078125;0.00547585342221965;0.00547588076893025
-5.4984375;0.00556159272436607;0.00556162200839761
-5.49609375;0.00564854893566044;0.00564858037657186
-5.49375;0.00573673667790085;0.00573677049438786
-5.49140625;0.00582617069768863;0.00582620710746697
-5.4890625;0.00591686586661175;0.00591690508629915
-5.48671875;0.00600883718141139;0.00600887942641087
-5.484375;0.00610209976413236;0.00610214524851586
-5.48203125;0.0061966688622555;0.00619671779864784
-5.4796875;0.00629255984881414;0.00629261244827814
-5.47734375;0.00638978822249211;0.00638984469441399
-5.475;0.00648836960770445;0.00648843015968042
-5.47265625;0.00658831975465993;0.00658838459238321
-5.4703125;0.00668965453940566;0.0066897238665546
-5.46796875;0.00679238996385153;0.0067924639819791
-5.465625;0.00689654215577782;0.00689662106420183
-5.46328125;0.00700212736882261;0.00700221136451639
-5.4609375;0.00710916198244882;0.00710925125993532
-5.45859375;0.00721766250189371;0.00721775725313669
-5.45625;0.00732764555809633;0.00732774597239655
-5.45390625;0.00743912790760518;0.00743923417149774
-5.4515625;0.00755212643246626;0.00755223872961578
-5.44921875;0.00766665814008819;0.00766677665119036
-5.446875;0.0077827401630886;0.0077828650657694
-5.44453125;0.00790038975911722;0.00790052122783547
-5.4421875;0.00801962431065795;0.00801976251660947
-5.43984375;0.00814046132480964;0.00814060643583188
-5.4375;0.00826291843304269;0.00826307061352212
-5.43515625;0.00838701339093498;0.00838717280171631
-5.4328125;0.00851276407788411;0.00851293087618051
-5.43046875;0.0086401884967962;0.0086403628361025
-5.428125;0.00876930477375268;0.00876948680375932
-5.42578125;0.00890013115765157;0.00890032102416175
-5.4234375;0.00903268601982672;0.00903288386467383
-5.42109375;0.0091669878536409;0.00916719381461013
-5.41875;0.00930305527405626;0.00930326948480631
-5.41640625;0.00944090701717907;0.00944112960716755
-5.4140625;0.00958056193977929;0.00958079303418929
-5.41171875;0.00972203901878614;0.00972227873845498
-5.409375;0.0098653573507562;0.00986560581210783
-5.40703125;0.0100105361513173;0.0100107934662957
-5.4046875;0.0101575947545863;0.0101578610305907
-5.40234375;0.0103065526125592;0.0103068279523845
-5.4;0.0104574292944768;0.010457713796252
-5.39765625;0.0106102444861621;0.0106105382432945
-5.3953125;0.0107650179893304;0.0107653210904526
-5.39296875;0.0109217697208738;0.0109220822497898
-5.390625;0.011080519712116;0.0110808417477538
-5.38828125;0.0112412881080411;0.0112416197244055
-5.3859375;0.0114040951664941;0.0114044364326223
-5.38359375;0.0115689612573515;0.0115693122372727
-5.38125;0.011735906861667;0.0117362676143623
-5.37890625;0.0119049525707836;0.0119053231501506
-5.3765625;0.0120761190854214;0.012076499540241
-5.37421875;0.0122494272147331;0.0122498175886384
-5.371875;0.0124248978753318;0.0124252982067804
-5.36953125;0.0126025520902889;0.0126029624125375
-5.3671875;0.0127824109881011;0.0127828313291835
-5.36484375;0.0129644958016296;0.0129649261843364
-5.3625;0.0131488278670067;0.0131492683088688
-5.36015625;0.0133354286225136;0.0133358791357881
-5.3578125;0.0135243196074266;0.0135247801990853
-5.35546875;0.0137155224608334;0.0137159931325548
-5.353125;0.0139090589204184;0.0139095396685812
-5.35078125;0.0141049508212148;0.0141054416368961
-5.3484375;0.0143032200943279;0.0143037209633028
-5.34609375;0.0145038887656262;0.0145043996683708
-5.34375;0.0147069789543994;0.014707499866097
-5.34140625;0.0149125128719866;0.014913043762535
-5.3390625;0.0151205128203708;0.0151210536543942
-5.33671875;0.0153310011907413;0.015331551927606
-5.334375;0.0155440004620252;0.0155445610558544
-5.33203125;0.0157595331993847;0.0157601035990798
-5.3296875;0.0159776220526825;0.0159782022019458
-5.32734375;0.0161982897549141;0.0161988795922739
-5.325;0.0164215591206083;0.0164221585794474
-5.32265625;0.0166474530441928;0.0166480620527798
-5.3203125;0.0168759944983276;0.01687661297985
-5.31796875;0.0171072065322053;0.017107834404807
-5.315625;0.0173411122698176;0.0173417494466377
-5.31328125;0.0175777349081878;0.0175783812974033
-5.3109375;0.0178170977155715;0.0178177532204411
-5.30859375;0.0180592240296202;0.0180598885485329
-5.30625;0.0183041372555155;0.01830481068204
-5.30390625;0.018551860864065;0.0185525430870025
-5.3015625;0.0188024183897678;0.018803109293207
-5.29921875;0.0190558334288428;0.0190565328922191
-5.296875;0.0193121296372261;0.0193128375353808
-5.29453125;0.0195713307285316;0.0195720469317749
-5.2921875;0.0198334604719782;0.0198341848461552
-5.28984375;0.020098542690283;0.0200992750968416
-5.2875;0.0203666012575203;0.0203673415535812
-5.28515625;0.0206376600969452;0.0206384081353754
-5.2828125;0.0209117431787845;0.020912498808271
-5.28046875;0.0211888745179913;0.0211896375831192
-5.278125;0.0214690781719662;0.0214698485132993
-5.27578125;0.0217523782382446;0.0217531556924055
-5.2734375;0.022038798852148;0.022039583251903
-5.27109375;0.0223283641844019;0.0223291553587476
-5.26875;0.0226210984387194;0.0226218962129707
-5.26640625;0.0229170258493496;0.0229178300452299
-5.2640625;0.0232161706785933;0.0232169811143271
-5.26171875;0.023518557214282;0.0235193737046883
-5.259375;0.0238242097672236;0.023825032123814
-5.25703125;0.0241331526686148;0.0241339806996901
-5.2546875;0.0244454102674185;0.0244462437781691
